Origin_Country,Destination_Country,Carrier_Name,Incoterm,Route,Gross_Weight_KG,Gross_Volume_M3,Number_of_Pieces,Requested_Lead_Time_Days,Month,Pickup_DayOfWeek,Delivery_DayOfWeek,Pickup_IsWeekend,Delivery_IsWeekend,Business_Unit_ADS,Service_Type_RTN,Hazardous_Y,Carrier_Delay_Rate,Carrier_Volume,Route_Delay_Rate,Route_Volume,Weight_Per_Piece,Is_Rush,Carrier_Route_Encoded,Route_Month_Encoded
8,4,0,0,38,1452.38,0.9401,3,6,3,0,0,0,0,True,True,False,0.27633417155630063,3579,0.26851098454027666,2458,484.1266666666667,0,31,375
6,5,8,2,34,1121.71,0.7556,8,4,3,0,4,0,0,False,False,False,0.257201646090535,2916,0.3247232472324723,271,140.21375,0,424,327
8,5,3,0,39,1648.27,0.7566,8,4,8,4,2,0,0,False,True,False,0.491083079599826,2299,0.26510944135903297,6122,206.03375,0,227,392
1,4,4,1,3,574.5,0.3152,6,7,1,3,5,0,1,False,True,False,0.12867729620480575,4453,0.27113095238095236,3360,95.75,0,258,394
8,4,6,2,38,1573.17,0.854,4,3,1,2,5,0,1,False,False,False,0.15355367066393683,3419,0.26851098454027666,2458,393.2925,1,347,370
4,2,7,0,22,1180.02,0.4508,5,3,12,6,2,1,0,False,True,False,0.45885916203937405,1981,0.2723673792557403,1263,236.004,1,371,171
8,5,3,3,39,16678.98,10.113,11,4,6,3,1,0,0,True,True,True,0.491083079599826,2299,0.26510944135903297,6122,1516.270909090909,0,227,390
8,5,3,0,39,2794.38,1.8099,14,1,4,1,2,0,0,True,False,True,0.491083079599826,2299,0.26510944135903297,6122,199.59857142857143,1,227,388
8,5,9,1,39,6106.61,2.318,9,5,8,4,3,0,0,True,True,False,0.5224839400428265,1401,0.26510944135903297,6122,678.5122222222221,0,470,392
1,4,9,1,3,1052.1,0.8258,2,5,8,6,6,1,1,False,True,False,0.5224839400428265,1401,0.27113095238095236,3360,526.05,0,460,404
2,4,5,0,5,4930.6,2.1135,20,2,11,6,1,1,0,True,True,False,0.2894486692015209,2104,0.2680851063829787,2820,246.53000000000003,1,311,432
1,4,8,1,3,294.83,0.1202,3,6,12,0,0,0,0,False,True,False,0.257201646090535,2916,0.27113095238095236,3360,98.27666666666666,0,419,397
1,4,1,0,3,716.69,0.2455,4,5,10,5,5,1,1,False,True,False,0.29347368421052633,2375,0.27113095238095236,3360,179.1725,0,144,395
8,5,10,1,39,1179.7,0.4921,4,5,3,2,1,0,0,False,True,True,0.19724375538329025,2322,0.26510944135903297,6122,294.925,0,73,387
6,4,0,0,33,650.7,0.375,6,7,10,0,1,0,0,False,True,False,0.27633417155630063,3579,0.27261146496815286,785,108.45,0,26,311
2,4,10,0,5,743.48,0.3487,8,2,4,3,5,0,1,False,True,False,0.19724375538329025,2322,0.2680851063829787,2820,92.935,1,76,436
2,4,4,0,5,8278.53,3.2423,20,1,4,4,5,0,1,True,False,True,0.12867729620480575,4453,0.2680851063829787,2820,413.92650000000003,1,271,436
8,4,4,1,38,9645.95,5.7555,7,5,9,1,0,0,0,True,True,True,0.12867729620480575,4453,0.26851098454027666,2458,1377.9928571428572,0,267,381
4,2,0,3,22,2821.2,1.3011,17,3,4,2,4,0,0,False,True,False,0.27633417155630063,3579,0.2723673792557403,1263,165.95294117647057,1,15,174
6,5,0,2,34,4616.2,1.4576,15,8,2,2,4,0,0,True,True,False,0.27633417155630063,3579,0.3247232472324723,271,307.74666666666667,0,27,326
8,2,11,3,37,828.08,0.6489,2,5,10,4,3,0,0,False,True,False,0.22524436889077773,2353,0.26897470039946736,1502,414.04,0,112,359
8,2,10,2,37,5975.16,2.4511,5,5,12,2,1,0,0,True,True,False,0.19724375538329025,2322,0.26897470039946736,1502,1195.032,0,71,361
8,5,1,3,39,2917.39,1.8715,7,5,4,5,4,1,0,True,True,True,0.29347368421052633,2375,0.26510944135903297,6122,416.77,0,154,388
2,6,8,3,7,2071.45,0.7735,23,3,5,6,2,1,0,False,True,False,0.257201646090535,2916,0.3,190,90.06304347826087,1,434,461
8,5,4,1,39,2734.57,2.1112,21,4,4,3,1,0,0,False,True,False,0.12867729620480575,4453,0.26510944135903297,6122,130.21761904761905,0,268,388
8,5,8,0,39,1419.89,0.8028,8,21,10,6,6,1,1,False,False,False,0.257201646090535,2916,0.26510944135903297,6122,177.48625,0,429,383
8,5,6,0,39,9346.93,3.4234,15,6,6,0,0,0,0,True,True,False,0.15355367066393683,3419,0.26510944135903297,6122,623.1286666666667,0,348,390
5,2,11,3,30,1552.38,1.2018,8,2,9,5,1,1,0,False,True,False,0.22524436889077773,2353,0.2756024096385542,664,194.0475,1,105,285
2,5,8,2,6,10419.09,8.167,11,3,10,2,5,0,1,True,True,True,0.257201646090535,2916,0.26096491228070173,912,947.19,1,433,443
8,5,5,1,39,2982.92,1.5053,21,4,9,2,0,0,0,True,True,False,0.2894486692015209,2104,0.26510944135903297,6122,142.04380952380953,0,308,393
5,2,3,2,30,1973.67,0.7052,6,3,10,0,2,0,0,False,True,False,0.491083079599826,2299,0.2756024096385542,664,328.945,1,218,275
5,4,8,1,31,7349.95,2.6069,23,1,5,2,3,0,0,True,False,True,0.257201646090535,2916,0.27392120075046905,1066,319.56304347826085,1,421,293
8,5,3,2,39,1171.75,0.4934,4,4,9,4,2,0,0,False,True,False,0.491083079599826,2299,0.26510944135903297,6122,292.9375,0,227,393
8,4,3,0,38,3507.44,2.1766,17,3,4,2,5,0,1,True,False,True,0.491083079599826,2299,0.26851098454027666,2458,206.32,1,226,376
8,5,1,2,39,4777.81,2.3543,18,5,11,0,5,0,1,True,True,True,0.29347368421052633,2375,0.26510944135903297,6122,265.43388888888893,0,154,384
1,4,4,0,3,2628.86,1.2933,15,7,12,4,0,0,0,True,True,False,0.12867729620480575,4453,0.27113095238095236,3360,175.25733333333335,0,258,397
8,5,10,1,39,2374.84,1.3787,16,6,4,4,4,0,0,True,True,False,0.19724375538329025,2322,0.26510944135903297,6122,148.4275,0,73,388
8,5,7,1,39,1176.5,0.8728,7,4,9,5,3,1,0,False,True,False,0.45885916203937405,1981,0.26510944135903297,6122,168.07142857142858,0,388,393
2,5,4,1,6,1643.63,1.2107,4,1,8,5,0,1,0,True,True,False,0.12867729620480575,4453,0.26096491228070173,912,410.9075,1,272,452
1,4,10,2,3,3903.39,2.4768,17,7,5,5,1,1,0,True,True,True,0.19724375538329025,2322,0.27113095238095236,3360,229.61117647058822,0,63,401
1,4,4,1,3,1701.92,0.6692,2,6,8,4,5,0,1,False,True,False,0.12867729620480575,4453,0.27113095238095236,3360,850.96,0,258,404
8,5,0,2,39,7296.66,2.296,14,5,3,6,6,1,1,True,True,True,0.27633417155630063,3579,0.26510944135903297,6122,521.1899999999999,0,32,387
1,4,7,2,3,4403.53,3.2999,24,7,6,0,1,0,0,True,True,False,0.45885916203937405,1981,0.27113095238095236,3360,183.48041666666666,0,378,402
8,5,11,3,39,259.65,0.1661,1,5,6,4,3,0,0,False,True,False,0.22524436889077773,2353,0.26510944135903297,6122,259.65,0,114,390
8,5,11,2,39,2155.44,1.0596,8,3,4,6,2,1,0,True,False,True,0.22524436889077773,2353,0.26510944135903297,6122,269.43,1,114,388
8,5,4,2,39,1667.5,0.736,3,5,8,5,5,1,1,True,True,True,0.12867729620480575,4453,0.26510944135903297,6122,555.8333333333334,0,268,392
2,4,1,3,5,3397.53,2.4643,16,3,7,2,5,0,1,True,True,True,0.29347368421052633,2375,0.2680851063829787,2820,212.345625,1,157,439
8,5,8,2,39,736.13,0.401,4,4,11,4,2,0,0,False,True,False,0.257201646090535,2916,0.26510944135903297,6122,184.0325,0,429,384
1,4,10,0,3,659.66,0.3533,2,18,4,0,4,0,0,False,False,False,0.19724375538329025,2322,0.27113095238095236,3360,329.83,0,63,400
2,6,0,1,7,3245.68,1.0422,8,4,11,0,3,0,0,True,True,False,0.27633417155630063,3579,0.3,190,405.71,0,37,456
4,6,3,1,24,1439.14,0.9353,2,3,5,2,5,0,1,False,False,True,0.491083079599826,2299,0.25328330206378985,533,719.57,1,211,199
8,5,5,2,39,949.26,0.4457,8,6,2,2,2,0,0,False,True,False,0.2894486692015209,2104,0.26510944135903297,6122,118.6575,0,308,386
4,2,6,3,22,2759.2,1.2389,10,1,7,3,4,0,0,True,False,True,0.15355367066393683,3419,0.2723673792557403,1263,275.91999999999996,1,330,177
8,5,8,2,39,2883.49,0.9553,25,5,7,6,4,1,0,True,True,False,0.257201646090535,2916,0.26510944135903297,6122,115.33959999999999,0,429,391
5,5,3,3,32,4564.92,1.5988,7,4,4,0,3,0,0,True,True,False,0.491083079599826,2299,0.30666666666666664,75,652.1314285714286,0,220,304
4,4,4,0,23,3475.25,2.0098,17,3,1,2,4,0,0,False,True,False,0.12867729620480575,4453,0.2726831635128578,2061,204.4264705882353,1,251,180
4,2,5,0,22,674.24,0.4477,4,4,5,0,3,0,0,False,True,False,0.2894486692015209,2104,0.2723673792557403,1263,168.56,0,291,175
6,4,6,3,33,635.28,0.4843,5,7,4,3,4,0,0,False,True,False,0.15355367066393683,3419,0.27261146496815286,785,127.056,0,342,316
1,4,4,0,3,5770.36,2.5005,13,7,1,6,1,1,0,True,True,False,0.12867729620480575,4453,0.27113095238095236,3360,443.8738461538461,0,258,394
4,4,7,3,23,651.94,0.4575,5,1,1,3,4,0,0,False,False,True,0.45885916203937405,1981,0.2726831635128578,2061,130.388,1,372,180
4,2,8,3,22,9546.72,7.3558,13,3,10,0,3,0,0,True,False,False,0.257201646090535,2916,0.2723673792557403,1263,734.3630769230768,1,411,169
1,4,6,0,3,2690.34,1.4655,20,8,12,2,4,0,0,False,True,False,0.15355367066393683,3419,0.27113095238095236,3360,134.517,0,338,397
8,5,4,2,39,2159.07,0.9025,10,5,8,3,2,0,0,True,True,True,0.12867729620480575,4453,0.26510944135903297,6122,215.907,0,268,392
8,5,4,0,39,2553.33,1.8195,19,5,9,6,5,1,1,True,True,True,0.12867729620480575,4453,0.26510944135903297,6122,134.3857894736842,0,268,393
1,4,9,2,3,1432.06,0.5162,8,5,12,5,5,1,1,False,True,False,0.5224839400428265,1401,0.27113095238095236,3360,179.0075,0,460,397
8,5,0,1,39,734.37,0.4786,7,4,6,6,3,1,0,False,False,False,0.27633417155630063,3579,0.26510944135903297,6122,104.91,0,32,390
2,4,11,1,5,12250.29,9.6172,24,3,11,1,3,0,0,True,True,False,0.22524436889077773,2353,0.2680851063829787,2820,510.42875000000004,1,117,432
8,5,9,1,39,3093.1,1.1901,20,5,1,5,5,1,1,True,True,True,0.5224839400428265,1401,0.26510944135903297,6122,154.655,0,470,382
8,2,10,2,37,1469.64,0.7616,4,5,4,1,0,0,0,False,True,False,0.19724375538329025,2322,0.26897470039946736,1502,367.41,0,71,364
8,5,5,1,39,2391.37,1.1713,20,5,1,3,2,0,0,True,True,False,0.2894486692015209,2104,0.26510944135903297,6122,119.5685,0,308,382
8,4,8,3,38,2770.31,0.8873,19,6,11,1,1,0,0,True,True,False,0.257201646090535,2916,0.26851098454027666,2458,145.8057894736842,0,428,372
4,2,0,3,22,8992.47,5.6278,13,4,9,1,4,0,0,True,True,True,0.27633417155630063,3579,0.2723673792557403,1263,691.7284615384615,0,15,179
8,2,1,3,37,1149.79,0.5427,2,3,8,3,6,0,1,False,False,False,0.29347368421052633,2375,0.26897470039946736,1502,574.895,1,152,368
8,5,11,1,39,2466.47,1.7347,5,4,6,2,0,0,0,True,True,True,0.22524436889077773,2353,0.26510944135903297,6122,493.294,0,114,390
1,5,10,2,4,1130.29,0.512,2,9,3,1,4,0,0,False,True,False,0.19724375538329025,2322,0.27880434782608693,1840,565.145,0,74,423
2,5,6,3,6,7271.31,5.0326,7,3,11,2,5,0,1,True,True,True,0.15355367066393683,3419,0.26096491228070173,912,1038.7585714285715,1,352,444
2,4,9,1,5,7040.17,4.0907,13,3,9,2,4,0,0,True,True,True,0.5224839400428265,1401,0.2680851063829787,2820,541.5515384615385,1,473,441
8,5,7,1,39,624.77,0.4823,4,5,5,6,6,1,1,False,True,False,0.45885916203937405,1981,0.26510944135903297,6122,156.1925,0,388,389
4,4,1,3,23,1419.69,0.6563,6,4,11,0,3,0,0,False,True,False,0.29347368421052633,2375,0.2726831635128578,2061,236.615,0,138,182
8,5,4,3,39,517.42,0.283,2,5,10,2,1,0,0,False,True,False,0.12867729620480575,4453,0.26510944135903297,6122,258.71,0,268,383
8,6,6,3,40,5521.02,3.1999,9,5,7,4,3,0,0,True,True,True,0.15355367066393683,3419,0.30601092896174864,366,613.4466666666667,0,350,415
1,4,1,2,3,1080.12,0.5736,3,8,9,1,3,0,0,False,True,False,0.29347368421052633,2375,0.27113095238095236,3360,360.03999999999996,0,144,405
1,4,4,3,3,1855.44,1.3343,2,6,5,0,0,0,0,False,True,False,0.12867729620480575,4453,0.27113095238095236,3360,927.72,0,258,401
4,2,8,3,22,556.36,0.3573,4,4,10,0,3,0,0,False,True,False,0.257201646090535,2916,0.2723673792557403,1263,139.09,0,411,169
1,4,7,1,3,1630.82,0.7033,5,3,5,5,1,1,0,True,False,False,0.45885916203937405,1981,0.27113095238095236,3360,326.164,1,378,401
8,5,10,2,39,774.98,0.462,6,5,6,5,5,1,1,False,True,False,0.19724375538329025,2322,0.26510944135903297,6122,129.16333333333333,0,73,390
0,4,11,1,0,6193.71,1.8892,12,6,7,0,6,0,1,True,False,True,0.22524436889077773,2353,0.2847222222222222,432,516.1425,0,81,9
6,5,10,2,34,4306.27,1.6881,10,1,9,5,6,1,1,False,False,False,0.19724375538329025,2322,0.3247232472324723,271,430.62700000000007,1,68,333
5,4,11,0,31,1611.38,0.7382,4,4,9,5,2,1,0,False,False,False,0.22524436889077773,2353,0.27392120075046905,1066,402.845,0,106,297
8,5,0,0,39,741.86,0.3881,7,4,7,3,1,0,0,False,True,False,0.27633417155630063,3579,0.26510944135903297,6122,105.98,0,32,391
8,5,0,2,39,419.35,0.1799,1,6,11,3,3,0,0,False,True,False,0.27633417155630063,3579,0.26510944135903297,6122,419.35,0,32,384
8,6,1,1,40,958.49,0.4629,3,6,7,0,0,0,0,False,True,False,0.29347368421052633,2375,0.30601092896174864,366,319.49666666666667,0,156,415
8,5,10,2,39,1082.88,0.8138,8,5,8,4,3,0,0,False,True,False,0.19724375538329025,2322,0.26510944135903297,6122,135.36,0,73,392
8,4,9,0,38,1961.7,0.8858,6,4,5,5,3,1,0,True,True,True,0.5224839400428265,1401,0.26851098454027666,2458,326.95,0,469,377
8,2,0,3,37,5749.18,3.0881,15,4,12,3,1,0,0,True,True,True,0.27633417155630063,3579,0.26897470039946736,1502,383.2786666666667,0,30,361
8,5,0,0,39,2114.35,1.5318,24,1,11,4,5,0,1,False,False,False,0.27633417155630063,3579,0.26510944135903297,6122,88.09791666666666,1,32,384
8,2,11,0,37,4030.73,3.102,7,4,2,1,6,0,1,False,True,False,0.22524436889077773,2353,0.26897470039946736,1502,575.8185714285714,0,112,362
1,2,4,1,2,1211.76,0.9262,7,7,2,2,3,0,0,False,True,False,0.12867729620480575,4453,0.23582089552238805,335,173.10857142857142,0,247,266
1,4,11,0,3,1822.74,0.884,6,5,3,0,5,0,1,True,False,True,0.22524436889077773,2353,0.27113095238095236,3360,303.79,0,104,399
8,5,1,0,39,4700.4,3.2385,24,5,11,6,5,1,1,True,True,True,0.29347368421052633,2375,0.26510944135903297,6122,195.85,0,154,384
8,4,1,1,38,676.69,0.3427,2,5,4,5,4,1,0,False,True,False,0.29347368421052633,2375,0.26851098454027666,2458,338.345,0,153,376
2,4,10,1,5,4675.67,2.407,15,1,4,5,0,1,0,True,True,False,0.19724375538329025,2322,0.2680851063829787,2820,311.71133333333336,1,76,436
4,2,7,2,22,1501.22,1.071,8,4,4,0,4,0,0,False,False,False,0.45885916203937405,1981,0.2723673792557403,1263,187.6525,0,371,174
8,5,7,2,39,587.58,0.1981,8,4,11,4,2,0,0,False,True,False,0.45885916203937405,1981,0.26510944135903297,6122,73.4475,0,388,384
1,5,4,2,4,2116.73,0.8073,11,3,7,0,3,0,0,True,False,True,0.12867729620480575,4453,0.27880434782608693,1840,192.43,1,269,427
5,2,7,3,30,1024.25,0.3268,6,2,11,6,1,1,0,False,True,False,0.45885916203937405,1981,0.2756024096385542,664,170.70833333333334,1,379,276
8,5,11,0,39,3903.53,2.5314,9,5,12,2,1,0,0,True,True,False,0.22524436889077773,2353,0.26510944135903297,6122,433.72555555555556,0,114,385
8,5,0,3,39,3619.58,1.8514,19,5,4,6,6,1,1,True,True,False,0.27633417155630063,3579,0.26510944135903297,6122,190.50421052631577,0,32,388
1,4,8,0,3,434.39,0.149,1,5,2,6,6,1,1,False,True,False,0.257201646090535,2916,0.27113095238095236,3360,434.39,0,419,398
8,4,1,3,38,1236.36,0.9327,5,6,4,0,0,0,0,False,True,False,0.29347368421052633,2375,0.26851098454027666,2458,247.272,0,153,376
4,4,4,2,23,1252.36,0.5831,7,1,8,4,6,0,1,False,True,False,0.12867729620480575,4453,0.2726831635128578,2061,178.9085714285714,1,251,190
8,2,3,3,37,5481.36,3.3214,21,4,11,1,6,0,1,True,True,False,0.491083079599826,2299,0.26897470039946736,1502,261.01714285714286,0,225,360
8,4,8,2,38,3174.26,2.16,10,4,6,4,2,0,0,True,True,True,0.257201646090535,2916,0.26851098454027666,2458,317.42600000000004,0,428,378
8,4,4,1,38,10932.22,5.3426,21,5,3,4,3,0,0,True,True,True,0.12867729620480575,4453,0.26851098454027666,2458,520.5819047619048,0,267,375
4,4,6,3,23,870.57,0.3975,4,2,9,3,6,0,1,False,True,False,0.15355367066393683,3419,0.2726831635128578,2061,217.6425,1,331,191
1,5,6,1,4,1386.64,1.0593,7,7,12,3,5,0,1,False,True,False,0.15355367066393683,3419,0.27880434782608693,1840,198.0914285714286,0,349,421
8,5,4,0,39,860.79,0.3128,6,4,9,1,6,0,1,False,True,False,0.12867729620480575,4453,0.26510944135903297,6122,143.465,0,268,393
3,3,0,1,15,562.46,0.2378,2,5,1,5,4,1,0,False,True,False,0.27633417155630063,3579,0.37373737373737376,99,281.23,0,7,72
2,4,4,1,5,704.04,0.2228,7,3,11,0,2,0,0,False,True,False,0.12867729620480575,4453,0.2680851063829787,2820,100.57714285714285,1,271,432
2,4,3,2,5,1715.1,1.1963,3,1,5,5,6,1,1,True,False,True,0.491083079599826,2299,0.2680851063829787,2820,571.6999999999999,1,230,437
8,5,6,2,39,2031.44,1.4452,15,1,7,3,4,0,0,True,False,False,0.15355367066393683,3419,0.26510944135903297,6122,135.42933333333335,1,348,391
6,4,2,3,33,1328.84,0.51,2,6,6,3,3,0,0,False,True,False,0.2719298245614035,456,0.27261146496815286,785,664.42,0,181,318
5,4,3,3,31,3508.98,1.6649,11,3,11,2,4,0,0,False,True,False,0.491083079599826,2299,0.27392120075046905,1066,318.9981818181818,1,219,288
8,5,0,0,39,623.64,0.3614,8,3,1,6,2,1,0,False,False,False,0.27633417155630063,3579,0.26510944135903297,6122,77.955,1,32,382
8,5,5,2,39,2036.98,0.9897,20,1,10,6,0,1,0,True,False,False,0.2894486692015209,2104,0.26510944135903297,6122,101.849,1,308,383
8,5,5,3,39,2086.03,1.1105,12,5,12,3,2,0,0,False,True,True,0.2894486692015209,2104,0.26510944135903297,6122,173.83583333333334,0,308,385
3,0,8,2,12,438.54,0.3217,1,5,10,5,6,1,1,False,True,False,0.257201646090535,2916,0.30275229357798167,218,438.54,0,400,37
1,5,7,1,4,749.61,0.592,5,7,3,6,1,1,0,False,True,False,0.45885916203937405,1981,0.27880434782608693,1840,149.922,0,389,423
8,5,3,3,39,1250.79,0.6033,2,6,4,0,0,0,0,False,True,False,0.491083079599826,2299,0.26510944135903297,6122,625.395,0,227,388
4,2,7,2,22,1019.79,0.4241,7,2,9,4,0,0,0,False,True,False,0.45885916203937405,1981,0.2723673792557403,1263,145.68428571428572,1,371,179
0,5,4,1,1,1739.85,0.5989,2,5,7,4,3,0,0,False,True,False,0.12867729620480575,4453,0.2759295499021526,511,869.925,0,236,141
3,3,10,0,15,5701.99,2.1314,11,6,11,2,2,0,0,True,True,True,0.19724375538329025,2322,0.37373737373737376,99,518.3627272727273,0,47,74
2,5,2,3,6,4528.57,2.6026,21,3,9,1,3,0,0,True,True,False,0.2719298245614035,456,0.26096491228070173,912,215.64619047619047,1,191,453
8,5,0,1,39,1673.07,0.9136,2,5,3,2,1,0,0,False,True,False,0.27633417155630063,3579,0.26510944135903297,6122,836.535,0,32,387
6,4,11,0,33,1362.1,0.8637,5,6,4,4,5,0,1,False,True,False,0.22524436889077773,2353,0.27261146496815286,785,272.41999999999996,0,108,316
4,2,6,3,22,1780.12,0.9171,2,2,3,3,6,0,1,True,True,False,0.15355367066393683,3419,0.2723673792557403,1263,890.06,1,330,173
6,4,8,1,33,3934.53,1.2611,8,8,8,2,4,0,0,True,True,False,0.257201646090535,2916,0.27261146496815286,785,491.81625,0,423,320
8,4,3,2,38,1469.84,1.139,8,1,1,4,5,0,1,True,False,False,0.491083079599826,2299,0.26851098454027666,2458,183.73,1,226,370
8,2,6,2,37,2027.09,0.7805,20,4,9,4,2,0,0,True,True,True,0.15355367066393683,3419,0.26897470039946736,1502,101.3545,0,346,369
8,5,5,1,39,1090.79,0.5481,4,5,10,0,6,0,1,False,True,False,0.2894486692015209,2104,0.26510944135903297,6122,272.6975,0,308,383
2,4,4,0,5,512.12,0.2623,8,3,10,6,2,1,0,False,True,False,0.12867729620480575,4453,0.2680851063829787,2820,64.015,1,271,431
0,5,0,2,1,22040.27,9.6079,15,6,9,4,4,0,0,True,True,True,0.27633417155630063,3579,0.2759295499021526,511,1469.3513333333333,0,1,143
4,4,8,1,23,3248.0,2.5091,17,3,12,2,4,0,0,True,True,False,0.257201646090535,2916,0.2726831635128578,2061,191.05882352941177,1,412,183
1,5,4,3,4,7599.62,4.6395,8,5,9,5,6,1,1,True,True,False,0.12867729620480575,4453,0.27880434782608693,1840,949.9525,0,269,429
5,4,3,1,31,4504.55,2.3756,10,3,6,2,5,0,1,True,True,False,0.491083079599826,2299,0.27392120075046905,1066,450.45500000000004,1,219,294
0,4,4,3,0,400.56,0.2176,2,5,11,6,5,1,1,False,True,False,0.12867729620480575,4453,0.2847222222222222,432,200.28,0,235,2
2,4,4,1,5,1812.34,0.8019,3,2,9,6,1,1,0,False,True,False,0.12867729620480575,4453,0.2680851063829787,2820,604.1133333333333,1,271,441
4,2,8,1,22,612.89,0.2913,4,4,6,1,4,0,0,False,True,False,0.257201646090535,2916,0.2723673792557403,1263,153.2225,0,411,176
1,5,0,0,4,1418.24,0.8926,4,7,10,4,0,0,0,False,True,False,0.27633417155630063,3579,0.27880434782608693,1840,354.56,0,33,419
2,5,4,2,6,6052.72,4.4754,15,1,12,4,6,0,1,True,True,False,0.12867729620480575,4453,0.26096491228070173,912,403.5146666666667,1,272,445
8,5,1,1,39,1872.47,0.6124,3,4,12,5,3,1,0,False,True,False,0.29347368421052633,2375,0.26510944135903297,6122,624.1566666666666,0,154,385
8,2,6,0,37,1139.37,0.6242,5,5,10,5,5,1,1,False,True,False,0.15355367066393683,3419,0.26897470039946736,1502,227.87399999999997,0,346,359
4,4,11,3,23,842.89,0.6188,3,1,1,2,3,0,0,False,False,False,0.22524436889077773,2353,0.2726831635128578,2061,280.9633333333333,1,97,180
8,5,8,0,39,3163.28,1.6038,9,1,10,1,2,0,0,True,False,True,0.257201646090535,2916,0.26510944135903297,6122,351.47555555555556,1,429,383
6,5,11,2,34,387.8,0.2612,3,7,6,2,3,0,0,False,True,False,0.22524436889077773,2353,0.3247232472324723,271,129.26666666666668,0,109,330
5,4,1,1,31,1299.13,0.6565,8,3,12,2,4,0,0,False,True,True,0.29347368421052633,2375,0.27392120075046905,1066,162.39125,1,146,289
1,4,0,0,3,8677.56,5.6283,21,6,12,4,6,0,1,True,True,False,0.27633417155630063,3579,0.27113095238095236,3360,413.21714285714285,0,22,397
2,4,11,1,5,990.56,0.7288,2,3,7,1,4,0,0,False,False,False,0.22524436889077773,2353,0.2680851063829787,2820,495.28,1,117,439
6,4,9,2,33,819.26,0.4467,4,6,2,4,6,0,1,False,True,False,0.5224839400428265,1401,0.27261146496815286,785,204.815,0,464,314
3,10,3,2,16,854.15,0.3191,7,6,5,2,2,0,0,False,True,False,0.491083079599826,2299,0.27702702702702703,148,122.02142857142857,0,202,91
5,2,7,2,30,1874.78,1.3929,2,2,12,6,1,1,0,True,True,True,0.45885916203937405,1981,0.2756024096385542,664,937.39,1,379,277
3,10,7,3,16,1347.55,0.9907,4,2,4,0,2,0,0,False,False,False,0.45885916203937405,1981,0.27702702702702703,148,336.8875,1,364,90
1,5,0,2,4,756.67,0.591,6,7,7,3,5,0,1,True,True,False,0.27633417155630063,3579,0.27880434782608693,1840,126.11166666666666,0,33,427
5,2,8,3,30,7969.93,4.8111,11,3,9,2,5,0,1,True,False,True,0.257201646090535,2916,0.2756024096385542,664,724.539090909091,1,420,285
5,5,8,1,32,2422.43,1.814,16,4,9,0,4,0,0,False,False,False,0.257201646090535,2916,0.30666666666666664,75,151.401875,0,422,309
8,6,11,1,40,1824.58,0.9281,7,6,3,1,1,0,0,True,True,False,0.22524436889077773,2353,0.30601092896174864,366,260.6542857142857,0,116,411
8,4,8,1,38,2401.5,0.9656,9,6,9,2,2,0,0,True,True,False,0.257201646090535,2916,0.26851098454027666,2458,266.8333333333333,0,428,381
2,4,4,2,5,1215.8,0.9579,5,3,9,2,4,0,0,False,True,False,0.12867729620480575,4453,0.2680851063829787,2820,243.16,1,271,441
8,5,4,1,39,536.03,0.4075,4,5,1,1,0,0,0,False,True,False,0.12867729620480575,4453,0.26510944135903297,6122,134.0075,0,268,382
2,4,5,0,5,8826.06,3.0736,25,1,3,1,2,0,0,True,False,True,0.2894486692015209,2104,0.2680851063829787,2820,353.0424,1,311,435
